unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay;Street Name;Latitude;Longitude;Hot Tub;Pool
AIR21594054;2019-1;92315;Big Bear Lake;2-5 Units;4;3;10;6615.21994;24;0.75;367.5122189;34;2;NULL_STREET;34.24083;-116.94254;1;0
AIR21610728;2019-1;92314;Big Bear City;Single Owners;5;4;15+;12481.68005;31;0.548387097;734.2164737;79.5;2.625;NULL_STREET;34.24371;-116.868;0;0
AIR21611305;2019-1;92284;Yucca Valley;Single Owners;3;2.5;6;4874.499893;31;0.806451613;194.9799957;34.5;5.166666667;NULL_STREET;34.09345;-116.3915;1;0
AIR21622054;2019-1;92284;Yucca Valley;Single Owners;3;2;6;2058.779953;31;0.35483871;187.1618139;31;3.666666667;NULL_STREET;34.10794;-116.42807;0;0
AIR21623109;2019-1;92315;Big Bear Lake;Professionals;3;2;6;4529.420013;31;0.64516129;226.4710007;15.07142857;1.5;NULL_STREET;34.24137;-116.92266;1;0
AIR21632130;2019-1;92314;Big Bear City;Professionals;3;2;8;6622.27002;31;0.741935484;287.9247835;24.61538462;2;NULL_STREET;34.23793;-116.85225;0;0
AIR21633679;2019-1;92315;Big Bear Lake;Professionals;3;2;9;6328.239929;31;0.677419355;301.3447585;40.45454545;2.090909091;NULL_STREET;34.24191;-116.95012;1;0
AIR21645334;2019-1;92284;Yucca Valley;2-5 Units;3;2;11;944.9300385;31;0.225806452;134.9900055;30.33333333;2.666666667;NULL_STREET;34.11344;-116.46737;1;0
AIR21662240;2019-1;92315;Big Bear Lake;Professionals;3;3;6;6455.179932;29;0.793103448;280.659997;62.18181818;2.090909091;NULL_STREET;34.2369;-116.88746;0;0
AIR21663239;2019-1;92252;Joshua Tree;2-5 Units;4;2.5;8;7879.109955;31;0.451612903;562.7935682;89.8;3.6;NULL_STREET;34.12541;-116.33199;1;1
AIR21667006;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4424.469955;31;0.64516129;221.2234978;28.2;2.1;NULL_STREET;34.24115;-116.93451;1;0
AIR21681203;2019-1;92315;Big Bear Lake;Professionals;4;2;11;11987.69998;31;1;386.6999994;50.86666667;2.066666667;NULL_STREET;34.230186;-116.85862;1;0
AIR21685884;2019-1;92315;Big Bear Lake;Professionals;3;2;8;11569.56003;31;0.677419355;550.9314299;37.22222222;2.333333333;NULL_STREET;34.2395;-116.89104;1;0
AIR21701935;2019-1;92284;Yucca Valley;2-5 Units;4;2;9;4353.519974;31;0.612903226;229.1326302;18;1.9;NULL_STREET;34.19366;-116.42854;0;0
AIR21711487;2019-1;92314;Big Bear City;2-5 Units;3;2.5;7;3755.669922;31;0.64516129;187.7834961;49.66666667;2.222222222;NULL_STREET;34.24354;-116.80576;0;0
AIR21717242;2019-10;92314;Big Bear City;Single Owners;3;1.5;7;6199.379868;31;1;199.9799957;;;NULL_STREET;34.2591;-116.84956;0;0
AIR21719102;2019-1;92315;Big Bear Lake;Professionals;3;2;8;298.980011;1;1;298.980011;13;1;NULL_STREET;34.25174044;-116.8809369;1;1
AIR21721621;2019-1;92315;Big Bear Lake;2-5 Units;3;2;9;6124.369934;31;0.451612903;437.4549953;32.42857143;2.142857143;NULL_STREET;34.22911;-116.8646;1;0
AIR21728268;2019-1;92315;Big Bear Lake;Professionals;3;2;7;9448.010071;31;0.483870968;629.8673381;37.57142857;2.142857143;NULL_STREET;34.25726077;-116.8748149;1;0
AIR21747178;2019-1;92315;Big Bear Lake;Professionals;4;3.5;12;10493.88995;31;0.483870968;699.5926636;14.5;1.5;NULL_STREET;34.25336865;-116.9040614;1;0
AIR21749401;2019-1;92315;Big Bear Lake;Professionals;3;2;7;7737.179901;31;0.838709677;297.5838424;35.46153846;2.461538462;NULL_STREET;34.24767;-116.87379;1;0
AIR21753106;2019-1;92315;Big Bear Lake;Professionals;3;2;6;4549.460022;31;0.580645161;252.747779;28.5;1.583333333;NULL_STREET;34.24114;-116.89518;1;0
AIR21768145;2019-1;92315;Big Bear Lake;Professionals;3;2;10;9614.009888;31;0.387096774;801.1674906;3.6;2.8;NULL_STREET;34.231377;-116.84787;1;0
AIR21768147;2019-1;92315;Big Bear Lake;Professionals;4;2;10;7661.239807;31;0.290322581;851.2488675;21.5;1.5;NULL_STREET;34.24338;-116.87049;1;0
AIR21768475;2019-1;92315;Big Bear Lake;Single Owners;3;2;10;4893.310013;31;0.709677419;222.4231824;65.88888889;2.444444444;NULL_STREET;34.23821;-116.91417;0;0
AIR21770116;2019-1;92252;Joshua Tree;2-5 Units;3;2.5;10;5341.579941;31;0.677419355;254.3609496;73.16666667;1.916666667;NULL_STREET;34.25895;-116.32012;1;0
AIR21772137;2019-1;92315;Big Bear Lake;Professionals;3;2;11;9129.9599;31;0.806451613;365.198396;16.77777778;1.5;NULL_STREET;34.24129551;-116.9499993;0;0
AIR21782308;2019-1;92315;Big Bear Lake;Professionals;3;2.5;12;5774.380005;28;0.357142857;577.4380005;54.6;2.2;NULL_STREET;34.23868;-116.90638;0;0
AIR21800925;2019-1;92314;Big Bear City;Professionals;3;2;8;5499.280014;31;0.387096774;458.2733345;11.33333333;2;NULL_STREET;34.25542;-116.86586;0;0
AIR21800927;2019-1;92314;Big Bear City;Professionals;3;2;10;4849.45993;31;0.419354839;373.0353793;12;1.875;NULL_STREET;34.26731575;-116.8486637;0;0
AIR21800940;2019-1;92315;Big Bear Lake;Professionals;3;1;5;4299.47995;31;0.387096774;358.2899958;7.5;2.125;NULL_STREET;34.23839;-116.87546;0;0
AIR21800945;2019-1;92314;Big Bear City;Professionals;3;2;6;5549.339905;31;0.677419355;264.2542812;13.72727273;1.909090909;NULL_STREET;34.25885;-116.84854;1;0
AIR21802861;2019-1;92315;Big Bear Lake;Single Owners;3;2;10;6799.319855;31;0.548387097;399.9599915;45.875;2.125;NULL_STREET;34.23447;-116.85531;0;0
AIR21830441;2019-1;92252;Joshua Tree;2-5 Units;3;2;6;3254.629959;31;0.419354839;250.3561507;42.16666667;2.666666667;NULL_STREET;34.09924;-116.30183;1;0
AIR21836501;2019-1;92315;Big Bear Lake;Professionals;3;2;7;4252.490021;31;0.548387097;250.1464718;4.833333333;1.416666667;NULL_STREET;34.23678;-116.8675376;0;0
AIR21836627;2019-1;92314;Big Bear City;Professionals;5;4.5;15+;12977.59998;31;0.677419355;617.9809512;46.18181818;2.363636364;NULL_STREET;34.26537;-116.83212;0;0
AIR21838159;2019-1;92315;Big Bear Lake;Professionals;3;2;10;6129.28006;31;0.451612903;437.8057186;11.71428571;2.285714286;NULL_STREET;34.240627;-116.959366;1;0
AIR21838354;2019-1;92314;Big Bear City;Professionals;3;2;8;7449.180054;31;0.580645161;413.8433363;15.07692308;1.538461538;NULL_STREET;34.23774;-116.84774;0;0
AIR21847421;2019-1;92315;Big Bear Lake;Professionals;3;2.5;7;7390.389999;31;0.806451613;295.6156;32.91666667;2.166666667;NULL_STREET;34.24143;-116.88901;1;0
AIR21848033;2019-1;92315;Big Bear Lake;Professionals;4;3;11;9782.950012;31;0.548387097;575.4676478;11.90909091;1.818181818;NULL_STREET;34.24376;-116.88198;0;0
AIR21848231;2019-1;92314;Big Bear City;Professionals;3;2;8;3440.619965;30;0.3;382.2911072;14.5;2.25;NULL_STREET;34.23943;-116.85797;1;0
AIR21848582;2019-1;92315;Big Bear Lake;Professionals;3;2;6;5000.479965;31;0.677419355;238.1180936;11.75;1.5;NULL_STREET;34.24994;-116.87133;1;0
AIR21849523;2019-1;92315;Big Bear Lake;Professionals;5;4;13;10359.81998;31;0.806451613;414.3927991;56.15384615;1.923076923;NULL_STREET;34.24379;-116.87208;1;0
AIR21849791;2019-1;92314;Big Bear City;Professionals;3;2;8;4909.489975;31;0.64516129;245.4744987;21.15384615;1.538461538;NULL_STREET;34.25249;-116.8666;0;0
AIR21850061;2019-1;92315;Big Bear Lake;Professionals;3;2.5;15+;10088.89014;31;0.64516129;504.4445068;17;1.571428571;NULL_STREET;34.23623;-116.89695;0;0
AIR21850098;2019-1;92315;Big Bear Lake;Professionals;3;2;8;6232.329926;31;0.612903226;328.0173645;11.25;1.666666667;NULL_STREET;34.23821;-116.89811;0;0
AIR21850143;2019-1;92315;Big Bear Lake;Professionals;3;3;10;9071.930023;31;0.741935484;394.4317401;12.85714286;1.642857143;NULL_STREET;34.24824;-116.94007;0;0
AIR21850181;2019-1;92314;Big Bear City;Professionals;5;3.5;15+;23772.49011;31;0.709677419;1080.567732;12.5;2;NULL_STREET;34.26507;-116.83152;1;0
AIR21850216;2019-1;92314;Big Bear City;Professionals;3;2.5;8;6967.220001;31;0.709677419;316.6918182;8.307692308;1.692307692;NULL_STREET;34.23654;-116.85278;1;0
AIR21852068;2019-1;92315;Big Bear Lake;Professionals;3;2.5;6;9121.770157;31;0.870967742;337.8433391;10.92857143;1.928571429;NULL_STREET;34.24388;-116.89525;0;0
AIR21852145;2019-1;92315;Big Bear Lake;Professionals;5;4.5;15+;1023.869995;31;0.064516129;511.9349976;67;1;NULL_STREET;34.23068;-116.84178;1;0
AIR21852181;2019-1;92315;Big Bear Lake;Professionals;3;2.5;9;5490.319885;31;0.516129032;343.1449928;22.5;1.5;NULL_STREET;34.25033;-116.88047;0;0
AIR21852260;2019-1;92315;Big Bear Lake;Professionals;3;2;10;6669.289917;31;0.64516129;333.4644958;22.42857143;2;NULL_STREET;34.24907;-116.86773;0;0
AIR21852321;2019-1;92315;Big Bear Lake;Professionals;3;1.5;6;3386.610016;31;0.419354839;260.5084628;17.375;1.75;NULL_STREET;34.24915;-116.87691;1;0
AIR21856810;2019-1;92315;Big Bear Lake;Professionals;3;2;8;6579.249878;31;0.806451613;263.1699951;13.11764706;1.764705882;NULL_STREET;34.23785;-116.92817;0;0
AIR21863821;2019-1;92315;Big Bear Lake;Professionals;3;2;6;12420.69971;31;0.483870968;828.0466471;21.4;3;NULL_STREET;34.25552;-116.86981;1;0
AIR21865712;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;4249.439987;30;0.7;202.3542851;49.375;2.625;NULL_STREET;34.24341;-116.92824;0;0
AIR21871963;2019-1;92314;Big Bear City;Professionals;5;6;12;0;31;0;;;;NULL_STREET;34.26460899;-116.8772868;0;0
AIR21883183;2019-1;92315;Big Bear Lake;Professionals;3;2;7;3454.619965;30;0.3;383.8466627;7.25;2.25;NULL_STREET;34.24129;-116.88491;0;0
AIR21924286;2019-1;92315;Big Bear Lake;2-5 Units;3;2;7;6745.190018;31;1;217.5867748;22.42857143;1.476190476;NULL_STREET;34.24707;-116.8988;0;0
AIR21927129;2019-1;92252;Joshua Tree;Professionals;3;2;6;2414.719986;31;0.35483871;219.5199987;50.14285714;1.571428571;NULL_STREET;34.12025;-116.33004;1;1
AIR21927647;2019-1;92314;Big Bear City;Single Owners;3;2;8;5670.410126;31;0.419354839;436.1853943;13.71428571;1.857142857;NULL_STREET;34.27108;-116.86276;0;0
AIR21934237;2019-1;92284;Yucca Valley;2-5 Units;3;2;4;3098.679939;31;1;99.9574174;77;75;NULL_STREET;34.09681;-116.38701;0;0
AIR21937014;2019-1;92315;Big Bear Lake;Professionals;3;2;7;6739.179932;31;0.774193548;280.7991638;13.72727273;2.181818182;NULL_STREET;34.23255;-116.85729;1;0
AIR21937066;2019-1;92315;Big Bear Lake;Professionals;3;3;10;11528.65979;31;0.838709677;443.4099919;34.61538462;2.076923077;NULL_STREET;34.24772;-116.89646;1;0
AIR21937833;2019-1;92252;Joshua Tree;Single Owners;3;2;6;4469.43988;31;0.903225806;159.6228529;27;3.5;NULL_STREET;34.11205;-116.32832;0;0
AIR21937871;2019-10;92314;Big Bear City;Single Owners;3;2;6;5157.479889;31;0.419354839;396.7292222;;;NULL_STREET;34.25928;-116.86418;0;0
AIR21966108;2019-1;92315;Big Bear Lake;Professionals;3;3;10;5714.250061;31;0.548387097;336.1323565;41.71428571;2.857142857;NULL_STREET;34.2472;-116.87415;0;0
AIR21968155;2019-1;92315;Big Bear Lake;Single Owners;4;2;12;5299.460022;31;0.290322581;588.8288913;41;2;NULL_STREET;34.23632;-116.8996;0;0
AIR21985866;2019-1;92315;Big Bear Lake;2-5 Units;3;1;6;3899.529968;31;0.516129032;243.720623;35.625;2;NULL_STREET;34.24266;-116.86087;1;0
AIR21996300;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4586.480103;31;0.322580645;458.6480103;16.4;2;NULL_STREET;34.2398;-116.88893;0;0
AIR21999572;2019-1;92315;Big Bear Lake;Professionals;5;3;14;10595.82986;31;0.612903226;557.675256;82.375;2.75;NULL_STREET;34.24519;-116.89241;1;0
AIR21999897;2019-1;92314;Big Bear City;Single Owners;3;2;4;8683.970062;31;1;280.1280665;138.5;33.5;NULL_STREET;34.25758;-116.84028;0;0
AIR22013713;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;7564.170135;31;0.64516129;378.2085068;20.54545455;1.818181818;NULL_STREET;34.24188;-116.87071;1;0
AIR22028034;2019-1;92252;Joshua Tree;Single Owners;3;2;6;6014.259949;31;0.677419355;286.3933309;23;2.555555556;NULL_STREET;34.18935;-116.33069;1;0
AIR22029972;2019-1;92315;Big Bear Lake;2-5 Units;3;1;8;1199.880005;31;0.064516129;599.9400024;92;2;NULL_STREET;34.24924;-116.93741;0;0
AIR22076955;2019-1;92314;Big Bear City;Professionals;5;4;13;11872.76001;31;0.451612903;848.0542864;19.25;2.125;NULL_STREET;34.2438;-116.82172;1;0
AIR22076957;2019-1;92315;Big Bear Lake;Professionals;3;2;8;8437.070007;31;0.548387097;496.2982357;18.66666667;2.111111111;NULL_STREET;34.243168;-116.883492;1;0
AIR22086844;2019-1;92315;Big Bear Lake;2-5 Units;3;1;8;0;31;0;;;;NULL_STREET;34.24628;-116.93761;1;0
AIR22100016;2019-1;92315;Big Bear Lake;Professionals;3;2;6;4043.529999;31;0.419354839;311.0407691;47.5;3.75;NULL_STREET;34.24250909;-116.9279203;0;0
AIR22119231;2019-1;92315;Big Bear Lake;Professionals;4;5.5;14;17964.14978;31;0.419354839;1381.857675;59;2.666666667;NULL_STREET;34.24752667;-116.9399381;1;0
AIR22119257;2019-1;92315;Big Bear Lake;Single Owners;3;3;11;13560.44012;31;0.903225806;484.301433;88.6;3.3;NULL_STREET;34.2376;-116.88805;1;0
AIR22119803;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4690.389984;31;0.548387097;275.9052932;14.11111111;1.888888889;NULL_STREET;34.24716;-116.89804;0;0
AIR22120261;2019-1;92315;Big Bear Lake;Single Owners;3;1.5;5;8382.23999;28;0.785714286;381.0109086;17.28571429;1.571428571;NULL_STREET;34.23684;-116.86104;1;0
AIR22165698;2019-1;92315;Big Bear Lake;Professionals;3;2;6;3036.619965;31;0.35483871;276.0563604;6.833333333;1.833333333;NULL_STREET;34.23825;-116.94221;0;1
AIR22195889;2019-1;92315;Big Bear Lake;Professionals;3;2.5;7;5511.349915;31;0.580645161;306.1861064;14.41666667;1.5;NULL_STREET;34.23209;-116.85656;1;0
AIR22225752;2019-1;92314;Big Bear City;Single Owners;3;2.5;10;2149.789978;31;0.161290323;429.9579956;24;3.5;NULL_STREET;34.25836;-116.8564;0;0
AIR22231196;2019-1;92252;Joshua Tree;2-5 Units;3;3.5;6;13749.00055;31;0.806451613;549.960022;121.5;24.5;NULL_STREET;34.09141615;-116.2994115;1;0
AIR22236930;2019-1;92252;Joshua Tree;2-5 Units;3;2;5;7451.219849;31;0.322580645;745.1219849;9.75;2.5;NULL_STREET;34.12363;-116.27519;1;1
AIR22270180;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;;NULL_STREET;34.23364;-116.86528;0;0
AIR22281606;2019-1;92315;Big Bear Lake;Single Owners;3;2.5;12;5111.440063;31;0.35483871;464.6763694;49.8;2.2;NULL_STREET;34.24543;-116.87217;0;0
AIR22283623;2019-1;92252;Joshua Tree;2-5 Units;4;4;10;2438.250015;29;0.310344828;270.9166684;197.5;4.5;NULL_STREET;34.09047;-116.29326;1;1
AIR22294413;2019-1;92315;Big Bear Lake;Professionals;3;2;8;5373.310059;31;0.419354839;413.331543;26.125;1.625;NULL_STREET;34.24142;-116.88852;1;0
AIR22296723;2019-1;92315;Big Bear Lake;Professionals;5;4.5;15+;28451.23956;31;0.774193548;1185.468315;30.72727273;2.545454545;NULL_STREET;34.23682;-116.91273;1;0
AIR22296949;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4891.319916;31;0.612903226;257.4378903;20.23076923;1.461538462;NULL_STREET;34.24157;-116.89822;0;0
AIR22297035;2019-1;92315;Big Bear Lake;Professionals;4;3.5;15+;16692.27014;31;0.612903226;878.5405338;15.08333333;1.666666667;NULL_STREET;34.2334;-116.85082;1;0
AIR22324989;2019-1;92315;Big Bear Lake;Single Owners;3;2.5;8;3799.520018;31;0.419354839;292.2707706;66.28571429;1.857142857;NULL_STREET;34.230984;-116.861664;0;0
AIR22341292;2019-1;92315;Big Bear Lake;Professionals;3;3.5;14;11624.69977;31;0.516129032;726.5437355;36.25;2;NULL_STREET;34.229027;-116.862991;1;0
AIR22341325;2019-1;92315;Big Bear Lake;Professionals;3;3.5;14;12474.60974;31;0.548387097;733.800573;51.875;2.5;NULL_STREET;34.229027;-116.862991;1;0
AIR22345879;2019-1;92315;Big Bear Lake;Single Owners;4;2;10;8926.080032;31;1;287.9380656;24.15;1.65;NULL_STREET;34.24287;-116.93129;0;0
AIR22367316;2019-1;92315;Big Bear Lake;Professionals;3;2;9;5757.990128;31;0.677419355;274.1900061;53.25;2.625;NULL_STREET;34.23818;-116.87474;1;0
AIR22409644;2019-1;92315;Big Bear Lake;Single Owners;3;3;7;7486.149948;31;0.806451613;299.4459979;19;2.272727273;NULL_STREET;34.24074;-116.87263;1;0
AIR22420142;2019-1;92315;Big Bear Lake;Single Owners;3;1;6;7884.259888;31;0.838709677;303.2407649;23.8;3;NULL_STREET;34.23842;-116.87149;1;0
AIR22420197;2019-1;92284;Yucca Valley;Professionals;3;2;6;2256.739944;31;0.419354839;173.5953803;35.5;2.833333333;NULL_STREET;34.14726;-116.37217;1;0
AIR22421366;2019-1;92315;Big Bear Lake;Professionals;3;2;7;4565.419983;31;0.580645161;253.6344435;19.2;1.8;NULL_STREET;34.23536;-116.85959;0;0
AIR22443488;2019-1;92252;Joshua Tree;Single Owners;3;2;6;2892.639923;27;0.666666667;160.7022179;57;3;NULL_STREET;34.12789;-116.26627;1;0
AIR22452364;2019-1;92315;Big Bear Lake;Single Owners;4;4.5;15+;12538.60974;31;0.516129032;783.6631088;130.375;2.125;NULL_STREET;34.24648;-116.92851;1;0
AIR22456838;2019-1;92314;Big Bear City;2-5 Units;3;2.5;8;5312.89991;31;0.838709677;204.3423042;41;2.153846154;NULL_STREET;34.25927;-116.85764;1;0
AIR22469257;2019-1;92252;Joshua Tree;2-5 Units;5;2;10;784.8999939;31;0.096774194;261.6333313;1;2;NULL_STREET;34.11106127;-116.3319174;0;0
AIR22485690;2019-1;92315;Big Bear Lake;Single Owners;4;2;12;7028.609924;31;0.387096774;585.7174937;98.8;2.6;NULL_STREET;34.24658;-116.89534;0;0
AIR22495366;2019-1;92315;Big Bear Lake;Single Owners;4;3.5;15+;8827.040039;31;0.709677419;401.2290927;22;2;NULL_STREET;34.24072748;-116.8628415;0;0
AIR22520571;2019-1;92314;Big Bear City;2-5 Units;4;4;12;10353.97986;31;0.387096774;862.8316549;15;1.714285714;NULL_STREET;34.25554;-116.86364;1;0
AIR22546839;2019-1;92315;Big Bear Lake;Single Owners;3;2;10;4873.409973;31;0.483870968;324.8939982;56.57142857;2.142857143;NULL_STREET;34.23834;-116.95855;1;0
AIR22657246;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;4431.549927;31;0.387096774;369.2958272;34;3;NULL_STREET;34.24070358;-116.8863602;0;0
AIR22700889;2019-1;92314;Big Bear City;Professionals;3;2;9;3047.300018;31;0.451612903;217.664287;99.33333333;2.333333333;NULL_STREET;34.26712;-116.84511;0;0
AIR22704361;2019-1;92315;Big Bear Lake;Professionals;3;2;9;249.9700012;4;0.25;249.9700012;57;33;NULL_STREET;34.25151685;-116.8807595;1;1
AIR22719813;2019-1;92314;Big Bear City;Single Owners;3;2;6;6099.389954;31;0.548387097;358.7876443;30.42857143;2.428571429;NULL_STREET;34.24282635;-116.8670584;1;0
AIR22755663;2019-1;92314;Big Bear City;Professionals;3;2;10;3848.48996;31;0.387096774;320.7074966;17.57142857;1.857142857;NULL_STREET;34.26061;-116.83093;0;0
AIR22770748;2019-1;92314;Big Bear City;Professionals;3;2.5;8;7039.190033;31;0.64516129;351.9595016;33;2.222222222;NULL_STREET;34.235184;-116.849365;1;0
AIR22772882;2019-1;92252;Joshua Tree;2-5 Units;3;2;8;1231.800018;31;0.35483871;111.9818198;21.85714286;1.857142857;NULL_STREET;34.11384833;-116.3498735;0;0
AIR22788268;2019-1;92315;Big Bear Lake;Professionals;3;2;5;5099.399918;31;0.548387097;299.964701;14.55555556;1.888888889;NULL_STREET;34.24658;-116.87768;0;0
AIR22850694;2019-1;92314;Big Bear City;Single Owners;4;3;12;7960.329987;30;1;265.3443329;196;17;NULL_STREET;34.25089;-116.86638;0;0
AIR22863028;2019-1;92315;Big Bear Lake;Professionals;3;3;12;5599.039902;31;0.806451613;223.9615961;80.91666667;2.333333333;NULL_STREET;34.23652;-116.92695;0;0
AIR2288043;2019-1;92315;Big Bear Lake;Single Owners;5;5.5;12;20713.02954;31;0.387096774;1726.085795;12.6;2.4;Peninsula Lane;34.23737;-116.95194;1;0
AIR22886448;2019-1;92315;Big Bear Lake;Professionals;4;4;8;10908.90985;31;0.483870968;727.2606567;42.875;2.75;NULL_STREET;34.23184;-116.85457;0;0
AIR22889273;2019-1;92315;Big Bear Lake;Single Owners;3;2.5;8;4312.490021;20;0.85;253.6758836;17.25;4.25;NULL_STREET;34.2443;-116.87464;0;0
AIR22890321;2019-1;92252;Joshua Tree;Professionals;3;2;6;849.1400146;31;0.032258065;849.1400146;200;5;NULL_STREET;34.11147;-116.30378;1;1
AIR22926946;2019-1;92314;Big Bear City;Single Owners;4;4;14;7669.059845;31;0.741935484;333.4373846;120.75;3.375;NULL_STREET;34.26359;-116.87833;1;0
AIR22939437;2019-1;92315;Big Bear Lake;Professionals;3;2;6;5661.249947;31;0.967741935;188.7083316;28.88888889;1.833333333;NULL_STREET;34.2371;-116.9299;0;0
AIR22940120;2019-1;92252;Joshua Tree;2-5 Units;3;2;8;3255.630005;31;0.387096774;271.3025004;14.11111111;1.333333333;NULL_STREET;34.12061;-116.31357;1;0
AIR22943351;2019-11;92252;Joshua Tree;2-5 Units;3;1;7;5420;28;1;193.5714286;19;40;NULL_STREET;34.13078;-116.31846;0;0
AIR22944803;2019-1;92314;Big Bear City;Professionals;4;3.5;14;7184.280029;30;0.4;598.6900024;18.83333333;2;NULL_STREET;34.23408;-116.84741;1;0
AIR22945334;2019-1;92315;Big Bear Lake;Professionals;4;2;10;6086.210037;31;0.548387097;358.0123551;40.5;2.375;NULL_STREET;34.23902;-116.93009;1;0
AIR22956685;2019-1;92315;Big Bear Lake;Professionals;5;4.5;15+;17641.03015;31;0.548387097;1037.707656;66.85714286;2.428571429;NULL_STREET;34.23681002;-116.8559695;1;0
AIR23018793;2019-1;92284;Yucca Valley;2-5 Units;3;2;6;10480.79974;31;0.967741935;349.3599915;55.53333333;2.133333333;NULL_STREET;34.13862101;-116.4741659;1;0
AIR23020352;2019-1;92315;Big Bear Lake;Single Owners;4;3;11;0;3;0;;;;NULL_STREET;34.24408;-116.87751;1;0
AIR23036720;2019-1;92315;Big Bear Lake;Professionals;3;2;8;6577.339981;31;0.64516129;328.8669991;12.75;1.833333333;NULL_STREET;34.24605;-116.90343;0;0
AIR2305425;2019-10;92284;Yucca Valley;2-5 Units;3;2;6;1691.779953;11;1;153.7981775;;;El Dorado Drive;34.09793;-116.44719;0;1
AIR23075681;2019-1;92315;Big Bear Lake;Professionals;4;3;12;7899.069962;31;0.451612903;564.219283;4.142857143;2;NULL_STREET;34.23958;-116.93449;0;0
AIR23082087;2019-1;92314;Big Bear City;Professionals;3;2.5;8;2929.570038;31;0.35483871;266.3245489;29.16666667;2.166666667;NULL_STREET;34.26675;-116.86594;0;0
AIR23094837;2019-1;92314;Big Bear City;2-5 Units;4;3;15+;13191.49988;31;0.774193548;549.6458282;65.9;3.3;NULL_STREET;34.25946;-116.82312;1;0
AIR23109978;2019-1;92252;Joshua Tree;Single Owners;3;2;6;7449.159851;31;0.612903226;392.0610448;21.33333333;4.166666667;NULL_STREET;34.18777354;-116.351995;0;0
AIR23121107;2019-10;92315;Big Bear Lake;Professionals;5;3.5;10;0;29;0;;;;NULL_STREET;34.2333;-116.84252;0;0
